구,년월일,신고수,평균기온,최저기온,최고기온,일강수량,최대순간풍속,평균풍속,경찰 인력,CCTV개수,총생활인구수평균,범죄소계,숙박업소_합계,유흥업소_합계,주택수_소계
강남구,2021-07-23,610,31.3,27.0,37.2,0.0,5.0,1.1,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-07-24,525,31.7,26.7,37.3,0.0,5.3,0.9,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-07-25,441,31.8,26.8,37.1,0.0,6.2,1.5,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-07-26,562,31.7,26.9,36.4,0.0,6.1,1.6,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-07-27,624,32.1,28.1,37.9,0.0,5.7,1.1,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-07-28,638,31.1,26.9,36.1,0.0,5.5,1.1,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-07-29,605,30.2,27.4,34.6,0.0,4.9,1.1,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-07-30,673,30.8,25.8,36.2,0.0,5.6,1.4,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-07-31,566,30.2,25.9,35.1,15.5,5.4,1.4,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-08-01,425,28.0,24.9,30.6,9.5,4.6,0.7,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-08-02,511,26.7,24.9,29.6,0.5,4.6,1.0,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-08-03,605,28.6,24.3,32.8,0.5,6.8,1.1,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-08-04,673,29.7,26.4,34.2,0.0,6.6,1.4,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-08-05,608,30.5,26.2,35.4,0.0,5.1,1.2,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-08-06,705,29.2,26.9,35.5,0.0,8.6,1.2,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-08-07,605,29.4,24.0,34.1,0.0,5.3,0.9,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-08-08,505,28.3,25.3,32.9,0.0,6.6,0.9,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-08-09,568,29.5,25.2,35.2,0.0,5.0,1.1,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-08-10,691,28.3,24.6,33.7,0.0,5.3,1.3,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-08-11,671,28.5,24.9,33.4,0.0,4.7,1.0,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-08-12,613,26.5,22.3,32.8,3.0,5.7,0.7,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-08-13,686,27.2,23.6,30.8,0.0,4.5,0.7,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-08-14,532,26.9,24.6,31.4,0.0,6.0,1.3,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-08-15,472,27.6,22.7,33.0,0.0,5.9,1.0,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-08-16,447,27.7,23.4,33.1,0.0,5.5,1.2,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-08-17,589,26.4,22.2,32.8,5.0,6.2,1.2,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-08-18,601,25.1,20.2,31.1,11.5,6.1,1.1,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-08-19,633,26.7,21.8,32.3,0.0,6.2,1.2,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-08-20,619,26.7,22.6,31.2,1.5,11.5,1.3,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-08-21,599,23.7,21.2,26.6,60.0,6.8,1.4,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-08-22,443,24.8,22.0,28.3,0.5,5.5,1.2,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-08-23,574,22.8,20.9,24.9,6.5,5.9,1.0,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-08-24,669,24.2,21.3,27.5,13.0,7.3,1.3,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-08-25,594,25.1,23.5,28.1,0.5,5.8,1.2,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-08-26,710,25.9,22.9,29.7,0.0,5.9,1.4,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-08-27,641,22.8,20.7,26.1,2.5,4.9,0.6,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-08-28,567,24.2,20.3,29.8,0.0,4.6,1.1,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-08-29,454,23.8,20.7,28.1,4.5,5.3,0.9,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-08-30,604,24.9,21.9,28.8,0.0,3.3,0.7,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-08-31,621,20.7,18.0,23.8,104.5,5.0,0.6,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-09-01,614,21.9,18.6,24.4,2.5,5.5,0.7,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-09-02,631,24.2,21.1,27.3,0.0,4.9,0.9,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-09-03,763,24.9,20.2,30.3,0.0,5.4,1.0,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-09-04,635,23.9,18.4,29.4,0.0,5.5,1.1,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-09-05,529,23.4,18.5,28.1,0.0,6.3,1.1,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-09-06,598,22.7,17.9,27.5,13.5,6.7,1.4,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-09-07,516,20.0,17.8,22.1,29.0,6.8,0.9,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-09-08,647,23.1,19.4,29.1,0.5,5.6,1.0,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-09-09,732,23.6,19.0,29.9,0.0,4.1,0.7,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-09-10,764,24.1,20.1,30.2,0.0,5.1,1.0,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-09-11,715,24.8,19.9,31.2,0.0,4.8,0.9,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-09-12,534,25.0,19.4,31.6,0.0,5.2,0.6,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-09-13,684,25.0,20.3,31.2,0.0,4.9,0.9,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-09-14,776,24.6,19.3,30.3,0.0,5.4,1.1,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-09-15,789,24.2,20.0,30.0,0.0,7.2,1.6,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-09-16,740,23.6,18.6,28.4,0.0,5.4,1.1,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-09-17,818,24.0,21.3,29.2,0.0,7.3,1.3,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-09-18,668,24.2,19.4,30.3,0.0,4.4,0.7,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-09-19,464,23.6,20.1,28.3,0.0,3.4,0.6,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-09-20,340,24.2,19.4,29.2,0.0,7.1,1.6,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-09-21,353,22.3,17.7,26.9,55.0,7.6,1.6,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-09-22,435,21.1,17.0,26.3,19.0,8.3,1.5,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-09-23,543,21.6,17.1,27.0,0.0,7.2,1.4,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-09-24,576,22.5,16.6,28.0,0.0,4.5,0.9,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-09-25,590,21.9,18.9,24.1,0.0,4.0,0.8,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-09-26,523,23.0,18.2,28.0,0.0,4.9,0.9,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-09-27,560,22.0,19.1,25.9,0.0,5.1,0.9,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-09-28,543,21.8,19.9,24.7,2.0,5.1,0.9,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-09-29,579,20.8,18.2,22.7,7.0,5.2,1.0,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-09-30,669,20.9,17.0,27.4,0.0,5.3,0.5,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-10-01,689,21.8,16.9,29.2,7.0,9.9,1.636401464713715,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-10-02,687,21.0,16.3,27.2,0.0,4.2,0.8,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-10-03,517,22.4,17.4,29.8,0.0,6.2,0.9,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-10-04,483,23.8,18.1,27.4,0.0,9.2,1.7,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-10-05,633,24.9,22.6,28.8,0.0,7.4,1.9,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-10-06,630,19.5,18.3,22.7,3.0,3.7,0.6,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-10-07,562,20.4,18.3,23.6,2.0,3.9,0.8,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-10-08,616,19.6,18.2,21.1,2.5,2.9,0.4,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-10-09,515,21.2,18.6,25.4,0.0,3.4,0.4,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-10-10,499,21.0,16.1,25.9,11.0,6.4,1.2,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-10-11,433,16.5,14.0,18.8,0.5,5.3,0.8,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-10-12,576,18.4,16.3,22.1,0.0,5.7,1.1,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-10-13,598,19.4,13.8,26.2,0.0,5.7,0.9,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-10-14,615,20.3,17.0,25.3,0.0,5.1,1.1,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-10-15,680,19.8,18.2,22.7,0.5,3.5,0.7,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-10-16,533,12.1,5.9,19.2,0.0,7.8,2.0,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-10-17,379,7.3,2.7,11.9,0.0,6.3,1.8,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-10-18,586,10.4,3.4,17.3,1.5,4.5,1.0,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-10-19,571,11.7,8.1,16.3,7.5,7.0,1.4,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-10-20,586,10.2,5.0,16.8,0.0,8.5,0.8,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-10-21,609,9.9,5.3,16.1,0.0,3.4,0.6,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-10-22,720,11.2,5.1,18.4,0.0,4.6,0.8,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-10-23,562,10.9,5.3,19.4,0.0,3.9,0.7,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-10-24,428,11.1,5.6,18.5,0.0,4.5,0.7,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-10-25,491,11.3,6.1,18.7,0.0,4.8,0.7,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-10-26,549,12.6,7.2,19.5,0.0,4.2,0.6,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-10-27,600,14.0,10.5,19.0,0.0,5.7,1.2,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-10-28,567,11.6,5.7,20.1,0.0,3.6,0.5,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-10-29,644,13.3,8.1,21.0,0.0,5.8,0.7,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-10-30,680,13.8,10.2,20.0,0.0,3.3,0.7,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-10-31,511,13.8,8.8,20.7,2.0,5.1,0.7,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-11-01,514,12.9,9.6,18.1,0.0,5.9,0.8,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-11-02,619,12.2,7.6,17.4,0.0,4.4,0.8,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-11-03,637,12.6,7.1,18.2,0.0,4.8,0.7,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-11-04,699,11.9,8.5,16.7,0.0,3.0,0.6,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-11-05,707,12.0,7.5,21.1,0.0,2.4,0.4,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-11-06,718,13.0,7.5,22.2,0.0,7.6,0.4,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-11-07,584,15.0,8.1,21.5,0.0,6.9,1.0,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-11-08,616,9.2,5.0,16.6,29.5,9.2,1.7,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-11-09,644,5.5,3.5,7.2,4.0,7.3,1.5,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-11-10,653,5.3,1.6,8.3,0.0,6.8,1.6,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-11-11,669,6.7,3.5,11.3,0.0,8.4,1.7,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-11-12,712,5.9,2.5,10.2,0.0,7.6,1.6,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-11-13,649,7.6,1.0,14.2,0.0,3.6,0.7,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-11-14,501,10.9,6.9,17.4,0.0,7.0,0.7,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-11-15,596,9.9,4.8,16.4,0.0,5.0,0.6,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-11-16,631,8.6,4.3,14.9,0.0,6.6,0.7,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-11-17,649,7.9,2.1,13.4,0.0,4.4,0.7,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-11-18,711,12.5,8.3,16.9,0.0,5.4,1.4,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-11-19,694,13.3,10.4,18.1,0.0,4.7,0.9,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-11-20,759,10.7,7.6,16.4,0.0,3.2,0.5,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-11-21,543,10.6,8.0,14.1,3.0,8.0,0.8,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-11-22,634,4.1,0.6,8.1,1.5,10.3,2.7,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-11-23,650,0.8,-1.8,3.5,0.0,8.1,2.1,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-11-24,885,4.9,-0.3,9.8,0.0,5.2,1.2,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-11-25,680,6.4,2.3,11.1,0.5,6.5,1.3,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-11-26,662,4.2,-0.6,8.8,0.0,6.9,1.3,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-11-27,652,3.2,-1.3,10.1,0.0,4.2,0.7,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-11-28,570,4.8,-1.6,13.0,0.0,3.2,0.6,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-11-29,601,7.7,1.3,15.2,0.0,3.1,0.6,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-11-30,699,6.5,1.7,9.9,33.5,10.3,2.3,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-12-01,639,-0.1,-1.4,2.3,0.0,10.7,2.9,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-12-02,664,2.3,-3.7,6.2,0.0,6.1,1.5,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-12-03,716,3.2,0.0,5.7,0.5,8.4,1.9,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-12-04,592,2.4,-2.9,8.1,0.0,6.3,1.1,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-12-05,519,2.3,-2.3,10.6,0.0,3.4,0.5,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-12-06,588,4.7,-1.1,12.7,0.0,2.3,0.5,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-12-07,596,6.5,0.9,13.3,0.0,3.4,0.6,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-12-08,569,5.6,0.8,13.5,0.0,2.6,0.4,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-12-09,642,6.4,1.6,10.8,0.0,3.2,0.6,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-12-10,691,7.3,5.2,9.2,0.0,3.6,0.7,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-12-11,670,7.2,4.5,11.1,0.0,4.4,0.8,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-12-12,531,2.8,-2.4,7.1,0.0,8.9,2.2,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-12-13,524,-1.0,-4.2,2.3,0.0,7.8,1.6,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-12-14,581,4.1,-0.2,8.0,1.0,4.8,1.1,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-12-15,580,7.1,4.2,11.5,1.5,4.3,0.8,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-12-16,693,6.8,4.1,10.7,0.0,5.6,1.0,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-12-17,797,-4.4,-8.5,4.4,0.0,11.4,3.1,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-12-18,846,-4.7,-9.3,-0.4,1.0,6.2,1.3,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-12-19,361,0.1,-4.4,4.9,1.0,5.5,1.2,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-12-20,565,5.4,-0.8,11.7,0.0,5.9,0.8,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-12-21,609,5.5,1.7,10.5,0.0,6.0,1.0,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-12-22,584,2.7,-1.5,9.6,0.0,4.0,0.8,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-12-23,606,2.9,-2.7,9.0,0.0,4.0,0.6,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-12-24,616,0.7,-6.0,4.3,0.0,7.1,1.4,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-12-25,443,-10.3,-13.1,-6.0,0.0,8.2,2.5,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-12-26,381,-10.7,-14.2,-6.2,0.0,6.7,2.0,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-12-27,531,-7.1,-12.0,-3.2,0.0,4.1,0.9,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-12-28,621,-3.3,-7.7,0.3,0.0,3.8,0.9,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-12-29,591,1.4,-3.5,6.9,0.0,9.2,1.6,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강남구,2021-12-30,694,-2.7,-4.7,0.5,0.0,9.7,2.3,1.0,1.0,1.0,1.0,0.533981,0.793269,0.765461
강동구,2021-01-01,163,-4.4,-10.0,0.9,0.0,5.5,1.0,0.199248,0.231817,0.471026,0.326675,0.029126,0.466346,0.595767
강동구,2021-01-02,175,-4.2,-7.3,-0.5,0.0,5.9,1.4,0.199248,0.231817,0.471026,0.326675,0.029126,0.466346,0.595767
강동구,2021-01-03,182,-5.1,-9.9,-0.9,0.0,5.9,1.0,0.199248,0.231817,0.471026,0.326675,0.029126,0.466346,0.595767
강동구,2021-01-04,194,-3.8,-9.1,0.1,0.0,5.7,1.1,0.199248,0.231817,0.471026,0.326675,0.029126,0.466346,0.595767
강동구,2021-01-05,178,-4.8,-8.7,-2.4,0.0,6.5,1.5,0.199248,0.231817,0.471026,0.326675,0.029126,0.466346,0.595767
강동구,2021-01-06,240,-7.2,-12.2,-2.8,3.5,8.5,1.5,0.199248,0.231817,0.471026,0.326675,0.029126,0.466346,0.595767
강동구,2021-01-07,203,-13.7,-16.0,-7.1,0.0,7.3,1.6,0.199248,0.231817,0.471026,0.326675,0.029126,0.466346,0.595767
강동구,2021-01-08,161,-14.2,-18.3,-9.1,0.0,6.4,1.6,0.199248,0.231817,0.471026,0.326675,0.029126,0.466346,0.595767
강동구,2021-01-09,195,-11.8,-16.7,-7.2,0.0,5.8,1.2,0.199248,0.231817,0.471026,0.326675,0.029126,0.466346,0.595767
강동구,2021-01-10,185,-8.4,-15.1,-3.5,0.0,4.5,0.9,0.199248,0.231817,0.471026,0.326675,0.029126,0.466346,0.595767
강동구,2021-01-11,214,-7.7,-11.2,-4.6,0.0,3.2,1.0,0.199248,0.231817,0.471026,0.326675,0.029126,0.466346,0.595767
강동구,2021-01-12,197,-5.1,-11.0,-0.3,2.0,5.8,0.9,0.199248,0.231817,0.471026,0.326675,0.029126,0.466346,0.595767
강동구,2021-01-13,195,1.7,-4.5,8.2,0.0,8.0,1.2,0.199248,0.231817,0.471026,0.326675,0.029126,0.466346,0.595767
강동구,2021-01-14,228,1.5,-3.6,6.7,0.0,4.4,1.0,0.199248,0.231817,0.471026,0.326675,0.029126,0.466346,0.595767
강동구,2021-01-15,236,4.0,-0.3,10.6,0.0,9.3,1.6,0.199248,0.231817,0.471026,0.326675,0.029126,0.466346,0.595767
강동구,2021-01-16,201,-3.8,-7.6,0.4,0.0,7.1,1.6,0.199248,0.231817,0.471026,0.326675,0.029126,0.466346,0.595767
강동구,2021-01-17,182,-4.9,-10.1,-1.5,0.0,7.0,1.4,0.199248,0.231817,0.471026,0.326675,0.029126,0.466346,0.595767
강동구,2021-01-18,194,-3.2,-8.3,1.3,0.5,9.4,1.3,0.199248,0.231817,0.471026,0.326675,0.029126,0.466346,0.595767
강동구,2021-01-19,194,-6.1,-11.3,-0.9,0.0,6.3,1.3,0.199248,0.231817,0.471026,0.326675,0.029126,0.466346,0.595767
강동구,2021-01-20,229,-1.3,-8.3,5.9,0.0,3.6,1.0,0.199248,0.231817,0.471026,0.326675,0.029126,0.466346,0.595767
강동구,2021-01-21,325,3.2,0.2,6.6,8.0,3.7,0.8,0.199248,0.231817,0.471026,0.326675,0.029126,0.466346,0.595767
강동구,2021-01-22,259,4.9,3.2,6.6,0.0,3.5,0.8,0.199248,0.231817,0.471026,0.326675,0.029126,0.466346,0.595767
강동구,2021-01-23,225,7.5,4.6,11.7,0.0,7.1,1.8,0.199248,0.231817,0.471026,0.326675,0.029126,0.466346,0.595767
강동구,2021-01-24,206,6.9,2.6,12.6,0.0,5.5,1.2,0.199248,0.231817,0.471026,0.326675,0.029126,0.466346,0.595767
강동구,2021-01-25,254,6.7,1.1,13.9,0.0,5.1,1.0,0.199248,0.231817,0.471026,0.326675,0.029126,0.466346,0.595767
강동구,2021-01-26,212,4.9,2.4,6.9,1.5,4.9,0.8,0.199248,0.231817,0.471026,0.326675,0.029126,0.466346,0.595767
강동구,2021-01-27,211,2.7,-0.9,7.3,0.0,8.4,1.1,0.199248,0.231817,0.471026,0.326675,0.029126,0.466346,0.595767
강동구,2021-01-28,187,-2.3,-8.8,2.3,1.5,8.8,2.0,0.199248,0.231817,0.471026,0.326675,0.029126,0.466346,0.595767
강동구,2021-01-29,241,-7.5,-10.9,-4.0,0.0,7.1,1.3,0.199248,0.231817,0.471026,0.326675,0.029126,0.466346,0.595767
강동구,2021-01-30,288,-1.7,-8.1,5.2,0.0,5.5,1.3,0.199248,0.231817,0.471026,0.326675,0.029126,0.466346,0.595767
강동구,2021-01-31,170,3.0,-4.5,9.6,0.0,6.2,1.0,0.199248,0.231817,0.471026,0.326675,0.029126,0.466346,0.595767
강동구,2021-02-01,254,4.9,-0.8,10.5,1.0,7.2,1.2,0.199248,0.231817,0.471026,0.326675,0.029126,0.466346,0.595767
강동구,2021-02-02,205,-4.4,-7.2,-0.8,0.0,7.3,1.6,0.199248,0.231817,0.471026,0.326675,0.029126,0.466346,0.595767
강동구,2021-02-03,193,-3.0,-9.1,1.3,1.0,7.2,1.6,0.199248,0.231817,0.471026,0.326675,0.029126,0.466346,0.595767
강동구,2021-02-04,204,-2.8,-6.8,0.9,1.5,5.7,1.2,0.199248,0.231817,0.471026,0.326675,0.029126,0.466346,0.595767
강동구,2021-02-05,235,1.7,-4.6,6.7,0.0,6.5,1.1,0.199248,0.231817,0.471026,0.326675,0.029126,0.466346,0.595767
강동구,2021-02-06,281,7.1,3.0,10.5,0.0,7.7,1.8,0.199248,0.231817,0.471026,0.326675,0.029126,0.466346,0.595767
강동구,2021-02-07,218,4.5,-1.3,8.6,0.0,6.6,1.4,0.199248,0.231817,0.471026,0.326675,0.029126,0.466346,0.595767
강동구,2021-02-08,197,-1.7,-4.4,1.8,0.0,7.2,1.2,0.199248,0.231817,0.471026,0.326675,0.029126,0.466346,0.595767
