경찰서 명,년월일,신고수 ,평균기온,최저기온,최저기온시각,최고기온,최고기온시각 ,일강수량,최대순간풍속,최대순간풍속시각,평균풍속,최대순산풍속방향
서울은평경찰서,2021-08-04,124,29.4,26.2,431,34.5,1457,0,7.6,1425,1.8,182.8
서울은평경찰서,2021-08-04,124,27,22.5,2358,33,1417,0,4.1,1319,0.7,53.4
서울은평경찰서,2021-08-04,124,27.2,23.5,2304,32.6,1530.5,0,5.8,1425,1.5,206.8
서울종암경찰서,2021-08-04,86,27.4,24.6,453,30.7,1427,0,8.7,1444,1.4,202.5
서울중랑경찰서,2021-08-04,282,30,26.7,445,34.5,1450,0,6.4,915,2,165.8
서울중부경찰서,2021-08-04,115,27.9,25.1,2340,33.4,1430,0,5.2,1607,0.9,199.7
서울강남경찰서,2021-08-05,331,30.5,26.2,205,35.4,1344,0,5.1,1242,1.2,67.5
서울강동경찰서,2021-08-05,270,29.4,25.1,553,34.5,1432,0,5.5,1452,1.3,227.8
서울강북경찰서,2021-08-05,216,30.1,25.4,427,35.6,1632,0,7.5,1650,2,351.6
서울강서경찰서,2021-08-05,411,29.8,24.8,321,35.1,1520,0,5.3,1723,1.4,286.9
서울광진경찰서,2021-08-05,209,29.5,25.3,501,34.4,1635,0,5.6,1751,1.3,289.7
서울구로경찰서,2021-08-05,244,29.7,25.5,335,34.4,1514,0,7.5,1201,1.6,208.1
서울금천경찰서,2021-08-05,218,30.2,26.5,222,35,1530,0,6.3,1809,1.9,178.3
서울노원경찰서,2021-08-05,281,27.9,22.9,126,33.8,1729,0,5.1,1842,1.1,326.3
서울도봉경찰서,2021-08-05,170,27.9,24.3,239,33,1551,0,5.6,1935,0.9,5.6
서울동작경찰서,2021-08-05,180,29.9,25.4,262.5,35.6,1418,0,6.1,1686.5,1.1,132.3
서울마포경찰서,2021-08-05,273,29.5,25.5,218,34.9,1352,0,7.9,1747,2.5,284.1
서울서대문경찰서,2021-08-05,206,28.1,23.8,235,33.6,1358,0,7.4,1750,1,303.3
서울서부경찰서,2021-08-05,106,27.2,21.9,256,33.5,1542,0,3.6,1603,0.6,8.4
서울서초경찰서,2021-08-05,281,30.2,25,154,35.4,1356,0,5.7,1833,1.4,298.1
서울성동경찰서,2021-08-05,193,29.9,26.4,559,34.7,1408,0,6.9,1740,1.6,264.4
서울성북경찰서,2021-08-05,124,27.9,23.8,410,31.8,1540,0,7,1525,1.2,188.4
서울송파경찰서,2021-08-05,394,30.4,26.3,449,35.3,1500,0.5,6,1815,1.6,326.3
서울수서경찰서,2021-08-05,277,30.5,26.2,205,35.4,1344,0,5.1,1242,1.2,67.5
서울영등포경찰서,2021-08-05,359,30.1,26.8,286,35.4,1608.5,0,7.1,1075.5,1.7,213.8
서울용산경찰서,2021-08-05,186,30.5,27,624,34.9,1708,0,7.2,1835,1.4,278.4
서울은평경찰서,2021-08-05,136,29.9,25.7,354,34.8,1256,0,6.5,1519,1.6,345.9
서울은평경찰서,2021-08-05,136,27.2,21.9,256,33.5,1542,0,3.6,1603,0.6,8.4
서울은평경찰서,2021-08-05,136,27.7,22.9,165.5,33.3,1618,0,6.1,1552.5,1.4,192.7
서울종암경찰서,2021-08-05,112,27.9,23.8,410,31.8,1540,0,7,1525,1.2,188.4
서울중랑경찰서,2021-08-05,245,30.2,25.9,525,34.8,1459,0,6.3,1751,1.9,300.8
서울중부경찰서,2021-08-05,114,27.9,24.4,324,34,1243,0,7.5,1848,1.9,15.5
서울강남경찰서,2021-08-06,416,29.2,26.9,549,35.5,1321,0,8.6,1421,1.2,194.1
서울강동경찰서,2021-08-06,282,28.3,25.8,542,34.3,1203,0,8.1,1507,1.5,22.5
서울강북경찰서,2021-08-06,229,28.6,26.1,618,35.3,1123,0,13.3,1355,2,292.5
서울강서경찰서,2021-08-06,316,27.7,25.1,2313,33.3,1122,0,9.4,1334,1.4,286.9
서울광진경찰서,2021-08-06,247,28.5,26,438,34.1,1241,0,8.5,1412,1.4,326.3
서울구로경찰서,2021-08-06,268,28.3,25.6,2309,34.1,1130,0,11.4,1335,1.9,320.6
서울금천경찰서,2021-08-06,217,28.9,26.7,2307,34.6,1300,0,11.9,1352,1.8,309.1
서울노원경찰서,2021-08-06,279,26.5,23.2,256,33.9,1326,0,11.1,1417,1.2,286.9
서울도봉경찰서,2021-08-06,186,27,25.2,519,31.5,1335,0,10.1,1418,0.9,306.6
서울동작경찰서,2021-08-06,175,28.3,25.7,2349.5,34.3,1143,0,9.7,1384,1.1,254.7
서울마포경찰서,2021-08-06,303,27.9,25.2,2325,34.3,1055,0,13.4,1422,2.6,326.3
서울서대문경찰서,2021-08-06,216,26.3,23.7,2356,33.1,1134,0,10.9,1341,1,146
서울서부경찰서,2021-08-06,155,25.7,22.4,2347,31.8,1251,0,5.8,1339,0.7,70.3
서울서초경찰서,2021-08-06,300,28.7,26.4,432,34.6,1204,0,8.6,1428,1.5,309.4
서울성동경찰서,2021-08-06,195,28.8,26.7,0,33.5,1145,0,13.1,1405,1.6,306.6
서울성북경찰서,2021-08-06,113,27.1,24.8,526,31.2,1318,0,15.5,1442,1.5,323.4
서울송파경찰서,2021-08-06,383,29,26.8,636,35.5,1318,0,8.6,1414,1.6,320.6
서울수서경찰서,2021-08-06,289,29.2,26.9,549,35.5,1321,0,8.6,1421,1.2,194.1
서울영등포경찰서,2021-08-06,330,28.7,26.3,2233.5,33.7,1177.5,0,8.8,1347,1.7,295.3
서울용산경찰서,2021-08-06,193,29.3,26.9,2346,33.8,1155,0,10.8,1304,1.5,61.9
서울은평경찰서,2021-08-06,162,28.5,26.3,617,33.4,1235,0,10.9,1404,1.6,11.3
서울은평경찰서,2021-08-06,162,25.7,22.4,2347,31.8,1251,0,5.8,1339,0.7,70.3
서울은평경찰서,2021-08-06,162,26.4,23.6,2352.5,33.1,1217.5,0,7.5,1516.5,1.3,191.3
서울종암경찰서,2021-08-06,108,27.1,24.8,526,31.2,1318,0,15.5,1442,1.5,323.4
서울중랑경찰서,2021-08-06,309,28.7,26.2,636,33.9,1239,0,9.6,1430,2.1,343.1
서울중부경찰서,2021-08-06,119,26.6,24.3,2258,33.9,1140,0,15.1,1427,2.2,59.8
서울강남경찰서,2021-08-07,353,29.4,24,541,34.1,1601,0,5.3,1405,0.9,205.3
서울강동경찰서,2021-08-07,285,28,23.4,552,33.1,1447,0,5.8,1432,1.5,16.9
서울강북경찰서,2021-08-07,222,28.4,23.3,540,33.1,1508,0,6.7,1329,2.1,281.3
서울강서경찰서,2021-08-07,342,27.9,22.5,528,33.8,1608,0,5,1631,1.6,329.1
서울광진경찰서,2021-08-07,265,28.6,23.4,555,34.3,1506,0,5.2,1340,1.4,298.1
서울구로경찰서,2021-08-07,291,28.1,23,525,33,1452,0,6.7,1455,2,317.8
서울금천경찰서,2021-08-07,185,28.9,24.7,455,33.6,1437,0,5.6,1639,1.7,259.9
서울노원경찰서,2021-08-07,322,26.5,20.6,502,32.9,1507,0,5.1,1350,1.1,284.1
서울도봉경찰서,2021-08-07,185,26.8,22.3,529,32,1618,0,5.3,1252,0.9,286.9
서울동작경찰서,2021-08-07,180,28.3,23.1,520.5,33.1,1432.5,0,4.9,1482,1,32.4
서울마포경찰서,2021-08-07,340,28.4,23,446,33.6,1503,0,7.6,1851,2.4,298.1
서울서대문경찰서,2021-08-07,181,26.7,21.3,518,32.3,1425,0,5.6,1506,0.8,96.4
서울서부경찰서,2021-08-07,122,25.6,19.3,551,31.9,1605,0,4.4,1335,0.8,70.3
서울서초경찰서,2021-08-07,248,28.6,23.1,519,33.2,1442,0,5.4,1332,1.3,303.8
서울성동경찰서,2021-08-07,211,29.1,24.8,513,33,1613,0,6.9,1315,1.6,225
서울성북경찰서,2021-08-07,116,26.9,22.3,604,30.5,1522,0,5.8,1335,1.3,309.4
서울송파경찰서,2021-08-07,392,28.9,24.8,557,33,1526,0,5,1405,1.4,317.8
서울수서경찰서,2021-08-07,252,29.4,24,541,34.1,1601,0,5.3,1405,0.9,205.3
서울영등포경찰서,2021-08-07,362,28.6,24.1,591.5,33,1642,0,4.8,1672,1.7,175.8
서울용산경찰서,2021-08-07,241,29.2,25,530,33.8,1607,0,6,1429,1.5,213.8
서울은평경찰서,2021-08-07,178,28.6,23.8,553,33.8,1511,0,6.6,1517,1.6,19.7
서울은평경찰서,2021-08-07,178,25.6,19.3,551,31.9,1605,0,4.4,1335,0.8,70.3
서울은평경찰서,2021-08-07,178,26.2,21,480,32.4,1421,0,5,1492,1.4,168.8
서울종암경찰서,2021-08-07,107,26.9,22.3,604,30.5,1522,0,5.8,1335,1.3,309.4
서울중랑경찰서,2021-08-07,279,28.6,23.9,557,33.4,1422,0,5.5,1748,1.9,16.8
서울중부경찰서,2021-08-07,118,26.8,22.7,432,31.9,1445,0,7.4,1518,1.8,99.7
서울강남경찰서,2021-08-08,304,28.3,25.3,556,32.9,1322,0,6.6,1553,0.9,2.8
서울강동경찰서,2021-08-08,266,27,23.9,550,31.9,1326,0,9.2,1545,1.7,106.9
서울강북경찰서,2021-08-08,203,27.4,24.7,431,32.7,1248,0,9.8,1558,1.8,101.3
서울강서경찰서,2021-08-08,309,26.5,23.4,2311,32.6,1312,1,5,1623,1.2,39.4
서울광진경찰서,2021-08-08,241,27.4,24,545,32.2,1347,0,8.7,1556,1.7,70.3
서울구로경찰서,2021-08-08,296,26.7,23.8,2316,32.5,1309,2.5,10.8,1643,2.1,56.3
서울금천경찰서,2021-08-08,149,28,25.7,1925,32.9,1311,1,10.3,1634,1.7,34.4
서울노원경찰서,2021-08-08,235,25.4,21.1,214,31.4,1327,0,11.2,1549,1.2,70.3
서울도봉경찰서,2021-08-08,181,26,23.7,207,30.4,1311,0,8.7,1609,0.8,140.6
서울동작경찰서,2021-08-08,158,26.5,23.3,2031.5,32.6,1314.5,18.8,8.3,1615,1,73.2
서울마포경찰서,2021-08-08,257,26.5,23.6,1649,32.7,1234,35,10,1459,2.1,151.9
서울서대문경찰서,2021-08-08,159,24.7,21.4,1720,31.4,1326,38.5,5.9,1530,0.9,171
서울서부경찰서,2021-08-08,113,24.4,21.2,141,31.5,1329,5,6.7,2319,0.7,95.6
서울서초경찰서,2021-08-08,176,26.9,24.1,556,32.7,1323,1,5.8,1601,1,109.7
서울성동경찰서,2021-08-08,168,28.1,25.9,536,31.9,1344,0,10.3,1558,1.9,81.6
서울송파경찰서,2021-08-08,320,27.9,25.1,549,32.6,1322,0,7.2,1556,1.5,70.3
서울수서경찰서,2021-08-08,201,28.3,25.3,556,32.9,1322,0,6.6,1553,0.9,2.8
서울영등포경찰서,2021-08-08,305,27,23.2,1642,32.7,1318.5,23.5,8.9,1627.5,1.3,95.6
서울용산경찰서,2021-08-08,169,27.6,25,1756,33,1354,18,10.9,1608,1.5,42.2
서울은평경찰서,2021-08-08,128,27.5,24.5,521,32.7,1254,0,10.2,1552,1.5,216.6
서울은평경찰서,2021-08-08,128,24.4,21.2,141,31.5,1329,5,6.7,2319,0.7,95.6
서울은평경찰서,2021-08-08,128,24.7,21.5,1449.5,31.7,1317.5,7.3,5.8,1574,1.3,189.9
서울중랑경찰서,2021-08-08,243,27.7,24.8,444,32.3,1352,0,10.4,1552,2.2,56.2
서울중부경찰서,2021-08-08,88,26,23.6,641,30.5,1320,3.5,10.6,1608,3.3,149.4
서울강남경찰서,2021-08-09,316,29.5,25.2,425,35.2,1541,0,5,2339,1.1,286.9
서울강동경찰서,2021-08-09,293,28.5,24.3,412,33.6,1446,0,6.8,1859,1.7,109.7
서울강북경찰서,2021-08-09,204,29.1,24.5,258,34.9,1517,0,8.6,1437,2.6,50.6
서울강서경찰서,2021-08-09,279,28.6,22.6,220,34.4,1434,0,5.9,1421,1.8,317.8
서울광진경찰서,2021-08-09,249,28.5,24.4,501,34,1513,0,6.3,1727,1.7,101.3
서울구로경찰서,2021-08-09,264,28.7,22.8,551,34.5,1507,0,7.8,1340,2.5,39.4
서울금천경찰서,2021-08-09,210,29.1,25,540,34.8,1534,0,7.2,1719,1.9,294.6
서울노원경찰서,2021-08-09,230,27.6,20.7,448,34.2,1513,0,6.8,1838,1.6,70.3
서울도봉경찰서,2021-08-09,176,27.9,23,446,33.5,1540,0,6.2,1427,1.2,28.1
서울동작경찰서,2021-08-09,210,28.2,22.5,285,34.9,1524.5,0,6.1,1754.5,1,187.2
서울마포경찰서,2021-08-09,254,28.3,22.8,430,34.3,1502,0,8.2,1404,2.5,326.3
서울서대문경찰서,2021-08-09,198,26.9,20.6,214,33.1,1452,0,6.3,2158,1.2,85.3
서울서부경찰서,2021-08-09,137,26.9,19.7,435,33.5,1537,0,6,1244,1.3,25.3
서울서초경찰서,2021-08-09,234,27.6,23.6,408,34.5,1553,8.5,5.3,1756,1.1,317.8
서울성동경찰서,2021-08-09,181,29.1,25.6,648,34.8,1506,0,7.3,1713,2.3,90
서울성북경찰서,2021-08-09,155,27.5,23,504,31.8,1538,0,7.8,1133,2.3,36.6
서울송파경찰서,2021-08-09,386,29,25.2,726,33.8,1535,0,5.5,1727,1.7,47.8
서울수서경찰서,2021-08-09,252,29.5,25.2,425,35.2,1541,0,5,2339,1.1,286.9
서울영등포경찰서,2021-08-09,342,29,24.1,385,34.8,1533.5,0,6.2,1861,1.7,129.4
서울용산경찰서,2021-08-09,217,28.8,23.9,255,34.7,1546,0,6.6,1248,1.7,39.4
서울은평경찰서,2021-08-09,127,28.8,24.9,350,35.1,1439,0,8.2,1656,2.1,64.7
서울은평경찰서,2021-08-09,127,26.9,19.7,435,33.5,1537,0,6,1244,1.3,25.3
서울은평경찰서,2021-08-09,127,26.6,20.6,140.5,33.4,1511.5,0,5.1,1234.5,1.2,63.3
서울종암경찰서,2021-08-09,91,27.5,23,504,31.8,1538,0,7.8,1133,2.3,36.6
서울중랑경찰서,2021-08-09,344,28.8,25.1,505,34.1,1501,0,6.8,1843,2.3,73
서울중부경찰서,2021-08-09,102,26.9,23.5,451,32.4,1552,0,9.9,1713,3.9,100.2
서울강남경찰서,2021-08-10,362,28.3,24.6,559,33.7,1601,0,5.3,1244,1.3,75.9
서울강동경찰서,2021-08-10,320,27.2,24.1,532,30.8,1252,0,6.9,1536,1.7,123.8
서울강북경찰서,2021-08-10,247,27.7,24.5,1229,32.4,1615,9,13.6,1225,1.7,270
서울강서경찰서,2021-08-10,321,28.1,24.8,2324,33.3,1500,0,6.1,1233,1.6,275.6
서울광진경찰서,2021-08-10,262,27.7,23.9,616,33.9,1558,0,5.7,1727,1.6,272.8
서울구로경찰서,2021-08-10,251,28.2,25,2351,32.7,1407,0,8.3,1337,2.4,208.1
서울금천경찰서,2021-08-10,274,28.3,25.3,524,32.3,1421,0,7.6,1321,2.2,210.1
서울노원경찰서,2021-08-10,310,26,21.5,607,31.5,1147,9,10.2,1235,1.6,320.6
서울도봉경찰서,2021-08-10,190,26.5,22.7,403,31.1,1648,1,6.8,1456,1.1,135
서울동작경찰서,2021-08-10,176,27.9,24.1,609.5,32.9,1525,0,6.9,1316.5,1.4,247.6
서울마포경찰서,2021-08-10,286,27.7,24.5,607,33.4,1401,0,8.7,223,2.7,61.9
서울서대문경찰서,2021-08-10,219,26.4,23,646,32.1,1402,0,7.1,333,1.4,99.7
서울서부경찰서,2021-08-10,141,25.3,21,2255,31.1,1408,3,6.5,241,1.2,146.3
서울서초경찰서,2021-08-10,234,27.9,23.8,321,33.4,1443,0,4.5,1501,1.3,298.1
서울성동경찰서,2021-08-10,152,28.4,25.5,447,32.9,1430,0,7.9,1520,2,208.1
서울성북경찰서,2021-08-10,144,26.6,23.4,606,30,1610,1,8.3,1223,1.9,320.6
서울송파경찰서,2021-08-10,404,28.1,25.2,540,33.4,1555,0,5.3,1244,1.6,199.7
서울수서경찰서,2021-08-10,329,28.3,24.6,559,33.7,1601,0,5.3,1244,1.3,75.9
서울영등포경찰서,2021-08-10,373,28.6,26,527.5,33.6,1327.5,0,6.9,1682.5,2.1,313.6
서울용산경찰서,2021-08-10,205,28.9,25.4,613,33.6,1610,0,8.6,1510,2.1,219.4
서울은평경찰서,2021-08-10,135,27.9,24.3,610,33.1,1533,0,7.8,1243,1.9,64.7
서울은평경찰서,2021-08-10,135,25.3,21,2255,31.1,1408,3,6.5,241,1.2,146.3
서울은평경찰서,2021-08-10,135,26.1,22.8,1314.5,31.4,1453.5,0,6.5,1578.5,1.5,171.6
서울종암경찰서,2021-08-10,110,26.6,23.4,606,30,1610,1,8.3,1223,1.9,320.6
서울중랑경찰서,2021-08-10,312,27.6,24.4,514,31.9,1601,0,9.8,1241,2.2,351.6
서울중부경찰서,2021-08-10,119,26.6,22.9,543,32.9,1456,0,7.9,119,2.1,148.4
서울강남경찰서,2021-08-11,400,28.5,24.9,448,33.4,1538,0,4.7,953,1,348.8
서울강동경찰서,2021-08-11,313,27.3,23.1,638,32.1,1515,0,5.6,1148,1.4,120.9
서울강북경찰서,2021-08-11,250,27.7,23.7,615,34.3,1552,2,7.3,1623,1.7,278.4
서울강서경찰서,2021-08-11,303,27.6,23.9,140,32.6,1558,0,6.1,1411,1.3,222.2
서울광진경찰서,2021-08-11,256,27.8,23.7,549,33.3,1615,0,4.8,1940,1.5,306.6
서울구로경찰서,2021-08-11,255,26.8,24.6,104,31.7,1314,13,6.1,1402,1.4,253.1
서울금천경찰서,2021-08-11,184,27.9,25.4,616,31.5,1541,2.5,5.3,2114,1.7,266.3
서울노원경찰서,2021-08-11,283,25.5,21.4,305,31.1,1701,0.5,4.9,1217,1.2,84.4
서울도봉경찰서,2021-08-11,152,26.7,23.1,605,32.2,1554,0.5,5.3,1210,0.9,143.4
서울동작경찰서,2021-08-11,143,27.4,24.5,340,32,1617.5,0.8,5.2,1031,1.1,47.9
서울마포경찰서,2021-08-11,323,27.5,24.4,736,32.1,1305,0,7.1,1955,2.2,323.4
서울서대문경찰서,2021-08-11,202,26.2,22.9,242,31.5,1302,0,5.3,1202,1.1,159.9
서울서부경찰서,2021-08-11,153,25.2,20.3,126,31.8,1403,0.5,4,1512,0.6,129.4
서울서초경찰서,2021-08-11,286,27.9,23.8,341,32.9,1554,0,4.5,1817,1.3,315
서울성동경찰서,2021-08-11,177,28.1,24.9,607,32.2,1639,0,6.5,1045,1.7,5.6
서울성북경찰서,2021-08-11,81,26.1,23.1,657,30,1542,0.5,6.3,1424,1.5,210.9
서울송파경찰서,2021-08-11,422,28,24.2,647,32.7,1609,0,4.7,1210,1.5,126.6
서울수서경찰서,2021-08-11,271,28.5,24.9,448,33.4,1538,0,4.7,953,1,348.8
서울영등포경찰서,2021-08-11,367,28.2,25.7,608,32.5,1534.5,0,4.9,1377.5,1.5,254.6
서울용산경찰서,2021-08-11,230,28.5,25.6,606,32.9,1712,0,5.3,2058,1.7,64.7
서울은평경찰서,2021-08-11,120,27.7,23.8,639,32.4,1452,0,5.9,1628,1.5,354.4
서울은평경찰서,2021-08-11,120,25.2,20.3,126,31.8,1403,0.5,4,1512,0.6,129.4
서울은평경찰서,2021-08-11,120,25,22.3,141,30.6,1471,0.5,4.1,1794.5,1.2,116.7
서울종암경찰서,2021-08-11,88,26.1,23.1,657,30,1542,0.5,6.3,1424,1.5,210.9
서울중랑경찰서,2021-08-11,239,27.8,23.9,646,31.9,1510,0,5.1,1213,1.8,135
서울중부경찰서,2021-08-11,133,26.2,22.4,657,31.5,1526,0,7.1,2035,2.2,43.1
서울강남경찰서,2021-08-12,355,26.5,22.3,1917,32.8,1407,3,5.7,1742,0.7,239.1
서울강동경찰서,2021-08-12,262,26,23,2045,31.5,1230,1,5.9,1824,1.6,0
서울강북경찰서,2021-08-12,228,26.7,22.4,1922,33.1,1654,1,12.6,1804,1.5,59.1
서울강서경찰서,2021-08-12,336,27.6,23.5,451,32.6,1546,0,5.4,1818,1.2,120.9
서울광진경찰서,2021-08-12,237,26.2,22.1,1958,32.6,1225,10,7.1,1741,1.5,298.1
서울구로경찰서,2021-08-12,255,27.5,23.7,554,32.1,1427,0,8,1813,1.5,84.4
서울금천경찰서,2021-08-12,183,27,24.2,1825,32.6,1145,5,7.7,1800,1.5,33
서울노원경찰서,2021-08-12,227,24.1,19.9,2359,31.7,1426,3,6,1743,1,225
서울도봉경찰서,2021-08-12,172,25.6,21.4,2325,31.3,1458,1.5,8,1742,0.7,199.7
서울동작경찰서,2021-08-12,199,25.8,22.1,1933,32,1209.5,19.8,11.9,1765.5,1,258.9
서울마포경찰서,2021-08-12,294,26.8,23.2,1849,31.8,1424,1,8.1,1751,2,126.6
서울서대문경찰서,2021-08-12,209,25.7,22.5,2303,31.6,1432,0,7.1,1756,1,164.3
서울서부경찰서,2021-08-12,104,24.6,19.6,2354,31.2,1437,2,7.6,1824,0.7,104.1
서울서초경찰서,2021-08-12,328,26.2,22.2,1816,33.1,1406,5,5.1,1744,1,323.4
서울성동경찰서,2021-08-12,182,26.5,21.5,1750,32.3,1405,33.5,9.4,1741,1.6,151.9
서울성북경찰서,2021-08-12,103,25.1,20.9,2155,30,1505,3.5,9.5,1738,1.4,174.4
서울송파경찰서,2021-08-12,423,26.6,23.5,1816,31.7,1409,4,6,1745,1.4,289.7
서울수서경찰서,2021-08-12,258,26.5,22.3,1917,32.8,1407,3,5.7,1742,0.7,239.1
서울영등포경찰서,2021-08-12,377,27.7,24.9,1929.5,32.4,1222.5,1,6.4,1777,1.4,146.3
서울용산경찰서,2021-08-12,204,27.1,23.3,1907,32.3,1426,13,12.5,1745,1.7,39.4
서울은평경찰서,2021-08-12,121,26.2,21.3,1945,32.8,1505,10,8.4,1746,1.4,230.6
서울은평경찰서,2021-08-12,121,24.6,19.6,2354,31.2,1437,2,7.6,1824,0.7,104.1
서울은평경찰서,2021-08-12,121,24.1,20.5,1181,30.7,1277.5,4,6.6,1716.5,1.2,26.7
서울종암경찰서,2021-08-12,115,25.1,20.9,2155,30,1505,3.5,9.5,1738,1.4,174.4
서울중랑경찰서,2021-08-12,253,26.4,23.2,1929,31.8,1510,6,7,1737,1.8,202.5
서울중부경찰서,2021-08-12,135,25.1,21.7,1829,30.7,1227,2.5,10.6,1735,2.9,218.3
서울강남경찰서,2021-08-13,398,27.2,23.6,335,30.8,1559,0,4.5,1439,0.7,348.8
서울강동경찰서,2021-08-13,334,26.1,22.8,319,29.1,1643,0,5.8,1317,1.5,351.6
서울강북경찰서,2021-08-13,265,26.6,23.1,39,31.1,1613,0,5.7,1442,1.4,50.6
서울강서경찰서,2021-08-13,406,26.8,23,340,30.9,1610,0,4.4,1414,0.9,22.5
서울광진경찰서,2021-08-13,256,26.2,23,307,29.6,1703,0,5.1,1409,1.7,81.6
서울구로경찰서,2021-08-13,285,27,23.7,153,30.5,1716,0,7.3,1414,1.9,98.4
서울금천경찰서,2021-08-13,219,27.2,24,527,30.5,1452,0,5.6,1456,1.7,153.6
서울노원경찰서,2021-08-13,327,24.3,19.7,33,29,1547,0,4.7,1410,1,87.2
서울도봉경찰서,2021-08-13,172,25,21.3,27,29,1636,0,3.8,1607,0.5,90
서울동작경찰서,2021-08-13,243,26.2,22.4,88.5,30.4,1714,0,5.2,1291,1.1,40.8
서울마포경찰서,2021-08-13,309,26.9,24.1,404,30.2,1421,0,6.7,1425,1.9,16.9
서울서대문경찰서,2021-08-13,215,25.6,22.4,106,29.4,1541,0,5.2,1400,1,69.9
서울서부경찰서,2021-08-13,122,24.4,19.4,3,30,1617,0,5.2,2249,0.6,87.2
서울서초경찰서,2021-08-13,258,26.7,22.5,331,30.1,1708,0,3.6,1504,1,104.1
서울성동경찰서,2021-08-13,214,26.8,23.8,530,29.8,1711,0,6.6,1257,1.8,75.9
서울성북경찰서,2021-08-13,133,25,21.4,1,27.8,1653,0,5.2,1523,1.4,36.6
서울송파경찰서,2021-08-13,435,27,23.8,324,30,1556,0,4.4,1521,1.3,33.8
서울수서경찰서,2021-08-13,288,27.2,23.6,335,30.8,1559,0,4.5,1439,0.7,348.8
서울영등포경찰서,2021-08-13,456,27.6,25.1,434.5,30.5,1713.5,0,5.5,1500.5,1.4,60.5
서울용산경찰서,2021-08-13,202,27.1,23.4,149,30.8,1723,0,6.6,1412,1.9,56.3
서울은평경찰서,2021-08-13,144,26.3,22.5,130,30.2,1544,0,6.3,1424,1.4,59.1
서울은평경찰서,2021-08-13,144,24.4,19.4,3,30,1617,0,5.2,2249,0.6,87.2
서울은평경찰서,2021-08-13,144,24.8,20.8,278.5,29.3,1586.5,0,4.4,1483,1,74.6
서울종암경찰서,2021-08-13,115,25,21.4,1,27.8,1653,0,5.2,1523,1.4,36.6
서울중랑경찰서,2021-08-13,289,26.7,23.5,506,29.9,1552,0,5.2,1407,1.7,90
서울중부경찰서,2021-08-13,128,24.8,22.1,616,28,1432,0,7.5,2342,3.2,160.3
서울강남경찰서,2021-08-14,304,26.9,24.6,545,31.4,1425,0,6,1608,1.3,329.1
서울강동경찰서,2021-08-14,304,25.7,23.7,527,29.6,1408,0,8.4,1347,2,143.4
서울강북경찰서,2021-08-14,306,25.9,23.6,523,30.6,1423,0,8.8,1819,2.6,56.3
서울강서경찰서,2021-08-14,389,26.5,23.6,550,32,1455,0,5,2014,1.4,67.5
서울광진경찰서,2021-08-14,269,26,23.7,2317,30.5,1512,0,7.3,1341,2.6,8.4
서울구로경찰서,2021-08-14,308,27.1,24.8,555,31.3,1521,0,9,1925,3.7,104.1
서울금천경찰서,2021-08-14,241,26.8,24.8,2352,30.8,1549,0,8.9,1751,2.8,45.5
서울노원경찰서,2021-08-14,352,24.2,20.4,0,29.5,1434,0,9.1,1741,1.7,101.3
서울도봉경찰서,2021-08-14,180,25.4,22.1,2344,29.8,1515,0,6.3,1657,1.1,45
서울동작경찰서,2021-08-14,206,26.4,23.7,482,30.7,1489,0,8.3,1569.5,1.9,77.4
서울마포경찰서,2021-08-14,365,26.1,23.9,548,30.4,1444,0,11,2018,3.3,64.7
서울서대문경찰서,2021-08-14,220,25,21.8,2339,29.3,1527,0,8.6,1817,1.3,147
서울서부경찰서,2021-08-14,156,25.1,21.1,2359,31,1628,0,6.9,1809,1.7,2.8
서울서초경찰서,2021-08-14,224,26.5,24.7,546,30.3,1419,0,6.2,1344,1.6,22.5
서울성동경찰서,2021-08-14,183,26.5,24.5,525,30.2,1508,0,9,1357,2.8,64.7
서울성북경찰서,2021-08-14,130,24.5,22.4,525,27.6,1438,0,8.8,1506,2.6,104.1
서울송파경찰서,2021-08-14,376,26.5,24.5,541,30.5,1519,0,7,1211,2,67.5
서울수서경찰서,2021-08-14,228,26.9,24.6,545,31.4,1425,0,6,1608,1.3,329.1
서울영등포경찰서,2021-08-14,379,26.9,25,549,30.7,1498.5,0,6.9,1628,2.4,111.1
서울용산경찰서,2021-08-14,257,27.2,24.8,553,31.6,1552,0,9.8,1811,3.6,47.8
서울은평경찰서,2021-08-14,131,26,23.4,553,30.8,1515,0,9.3,1902,2.2,81.6
서울은평경찰서,2021-08-14,131,25.1,21.1,2359,31,1628,0,6.9,1809,1.7,2.8
서울은평경찰서,2021-08-14,131,24.8,22.1,2351,30.3,1472,0,6.2,1390,1.3,227.8
서울종암경찰서,2021-08-14,82,24.5,22.4,525,27.6,1438,0,8.8,1506,2.6,104.1
서울중랑경찰서,2021-08-14,318,26.2,24,505,30.2,1528,0,9.1,1838,3,81.5
서울중부경찰서,2021-08-14,92,24.3,22,558,28,1551,0,11.1,1747,4.9,118.1
서울강남경찰서,2021-08-15,260,27.6,22.7,602,33,1645,0,5.9,1130,1,222.2
서울강동경찰서,2021-08-15,319,26.4,22,545,31.2,1630,0,6.4,635,1.8,81.6
서울강북경찰서,2021-08-15,278,26.8,21.5,603,32,1540,0,6.7,1048,1.7,78.8
서울강서경찰서,2021-08-15,346,27.3,21.2,504,33.5,1609,0,4.2,924,1.3,160.3
